"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"New York","","40.822369","-73.953193","Harvest Home West Harlem Market","NY","Broadway btwn W. 138th & W. 139th St","vegetables fruits","","market","",""
"Hudson","https://www.facebook.com/hudson.markt","42.2486560","-73.7836920","Hudson Farmers Market","NY","Corner of Columbia and Sixth Streets","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms wild","","market","http://www.hudsonfarmersmarketny.com","12534"
"INDIAN LAKE","Indian Lake Community Farmers Market","43.782397","-74.270529","Indian Lake Community Farmers Market ","NY","144 JOHN RUST RD","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry coffee fruits mushrooms pet food","","market","","12842"
"Brooklyn, NY","Isabahlia ladies of Elegance Foundation Inc","40.663651","-73.901875","Isabahlia farmers Market","NY","410 Livoinia Ave","baked goods flowers eggs vegetables honey jams fruits","Isabahlialoef","market","http://Isabahlialoefinc.org","11212"
"Kingston","Facebook.com/kingstonfarmersmarket","41.932986","-74.019483","Kingston Farmers' Market","NY","Wall Street - Uptown Kingston","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms pet food wild","","market","http://www.kingstonfarmersmarket.org","12402"
"Bronx","","40.846468","-73.893737","La Familia Verde Farmers Market","NY","East Tremont Ave. between Lafontaine Ave& Arthue Ave","baked goods flowers eggs herbs vegetables honey jams fruits juices","","market","http://www.lafamiliaverde.org","10460"
"Bronx","","40.849357","-73.891978","La Familia Verde Market","NY","Tremont Ave between Arthur Ave & LaFontaine Ave","baked goods eggs vegetables fruits","","market","http://lafamiliaverde.org","10457"
"Lake Placid","https://www.facebook.com/ausablevalleygrangefarmersmarkets/","44.2770413","-73.9841054","Lake Placid Farmers' Market ","NY","281 Station Street","organic baked goods cheese crafts flowers eggs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits juices mushrooms wild","","market","http://www.ausablevalleygrangefarmersmarkets.com/lake-placid.html","12946"
"Lakewood","https://www.facebook.com/lakewoodnyfarmersmarket/","42.103565","-79.326095","Lakewood NY Farmers' and Artisans' Market","NY","Chautauqua Ave","organic baked goods crafts flowers eggs vegetables honey jams maple meat poultry soap trees fruits juices mushrooms wild","","market","http://lakewoodny.com/government/lakewoods-farmers-artisans-market/","14750"
"Lowville","","43.794672","-75.500665","Lewis County General Hospitals Farmers Market","NY","7785 North State street","baked goods cheese vegetables honey maple fruits","","market","http://www.lcgh.net","13367"
"Lowville","https://www.facebook.com/lowvillefarmandcraftmarket/","43.793854","-75.491021","Lowville Farm and Craft Market","NY","5473 Bostwick Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","","13367"
"Montour Falls","https://www.facebook.com/Montour-Falls-Library-140122486056562","42.346431","-76.847748","Montour Falls Farmers Market","NY","300 West Main Street","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods wine coffee fruits mushrooms wild","","market","http://www.montourfallsfarmersmarket.com","14865"
"Narrowsburg","https://www.facebook.com/narrowsburgfarmmarket/","41.596136","-75.05512","Narrowsburg Farmers' Market","NY","7 Erie Avenue","baked goods cheese flowers eggs vegetables honey jams meat prepared-foods wine fruits mushrooms","","market","https://narrowsburgfarmersmarket.org/","12764"
" North Creek","https://www.facebook.com/NorthCreekFarmersMarket","43.702638","-73.988272","North Creek Farmers Market","NY","River Front Park, Rail Road Place","organic baked goods cheese crafts eggs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits mushrooms wild","","market","http://www.NorthCreekFarmersMarket.com","12843"
"Norwich","Norwich NY Farmers Market","42.531632","-75.523641","Norwich Farmers Market","NY","2-75 North Broad Street","organic baked goods cheese flowers eggs herbs vegetables honey maple meat poultry prepared-foods soap beans fruits grains wild","","market","http://www.lambsquartersinc.com","13815"
"Ovid","https://www.facebook.com/ovidfarmersmarket","42.676729","-76.822157","Ovid Farmers Market","NY","Main Street","baked goods crafts flowers eggs vegetables honey jams maple fruits","","market","","14521"
"Palisades","https://www.facebook.com/Palisades-Indoor-Farmers-Market-NY-198235466870315/","41.011605","-73.917284","Palisades Winter Farmers' Market","NY","675 Oak Tree Road","baked goods cheese crafts eggs seafood vegetables honey jams meat plants prepared-foods coffee fruits mushrooms pet food","","market","http://www.palisadesfm.org","10964"
"Pawling","Pawling Farmer's Market - Saturdays 9am-1pm","41.564215","-73.600845","Pawling Farmers Market","NY","Charles Colman Blvd & West Main Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry soap wine coffee fruits mushrooms pet food","","market","http://www.pawlingfarmersmarket.org","12564"
"Village of Philmont","","42.249303","-73.649443","Philmont Farmers' Market ","NY","116 Main St. - opposite Local 111 restaurant ","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","","market","http://www.philmontcooperative.com","12565"
"Brooklyn","www.facebook.com/CHLDC","40.671863","-73.895438","Pitkin Verde Farmers Market","NY","2094 Pitkin Avenue","flowers herbs vegetables fruits mushrooms","twitter.com/CHLDC","market","http://www.cypresshills.org","11207"
"Pleasantville","https://www.facebook.com/PvilleFarmMarket","41.135051","-73.793652","Pleasantville Farmers Market - Outdoor","NY","Memorial Plaza (next to the train station)","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","https://www.pleasantvillefarmersmarket.org/","10570"
"Poestenkill","http://www.facebook.com/poestenkillfarmersmarket","42.6904758","-73.5635307","Poestenkill Farmers Market","NY","38 Davis Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap wine fruits mushrooms pet food","","market","http://www.poestenkillfarmersmarket.com","12140"
"Port Chester","https://www.facebook/Port-Chester-Farmers-Market-1440567712732869/","41.002110","-73.661339","Port Chester Farmers Market","NY","Highland St","organic baked goods cheese eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods coffee fruits juices mushrooms pet food","https://www.twitter.com/cgmarketsllc","market","https://www.portchesterfarmersmarket.com","10573"
"Roosevelt","https://www.facebook.com/Roosevelt-Community-Farmers-Market-1412573385674026/?ref=bookmarks","40.6817846","-73.5908479","Roosevelt Community Farmers' Market","NY","380 Nassau Road ","organic flowers vegetables honey maple fruits juices","@RCRGLI","market","http://www.rooseveltfarmersmarket.com","11575"
"Salamanca","","42.164734","-78.741263","Salamanca Farmers market","NY","768 Broad st","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","","market","","14779"
"Saranac Lake","https://www.facebook.com/ausablevalleygrangefarmersmarkets/","44.324630","-74.131251","Saranac Lake Village Farmers Market","NY","Riverside Park","baked goods cheese crafts flowers eggs vegetables honey jams maple meat nuts plants prepared-foods soap wine coffee fruits juices mushrooms","","market","http://www.ausablevalleygrangefarmersmarkets.com","12983"
"Saugerties","https://www.facebook.com/SaugertiesFarmersMarket","42.080345","-73.946818","Saugerties Farmers Market ","NY","115 Main Street","baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices tofu","","market","http://www.saugertiesfarmersmarket.com/","12477"
"Scottsville","Scottsville Midweek Farmers' Market","43.022276","-77.753379","Scottsville Midweek Farmers' Market","NY","61 Main St.","baked goods cheese flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap fruits","","market","","14546"
"Seneca Falls","https://www.facebook.com/SenecaFallsFarmersMarket/","42.909109","-76.800314","Seneca Falls Farmers Market","NY","15 Water Street","baked goods cheese crafts flowers eggs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits pet food","","market","http://senecamarket.com","13148"
"sodus","https://www.facebook.com/SodusFarmersMarket/?eid=ARAx1anugPLGTuAOgrSyAlxV8qSLvqleZBvkN3fo2Pe5yANpwQzvWSFcv6MK2K1anPvrVy_2sGgpGRfe","43.237102","-77.062753","Sodus Farmers' Market","NY","58 West Main Street","baked goods cheese flowers herbs vegetables honey jams plants prepared-foods soap fruits","","market","https://www.sutmc.org/sodus-farmers-market","14551"
"Olean","https://www.facebook.com/pages/Southern-Tier-Farmers-Market/165092373544019","42.211214","-78.041832","Southern Tier Farmers Market - Olean","NY","1900 Constitution Ave","baked goods crafts flowers eggs herbs vegetables honey jams maple plants soap fruits","","market","","14760"
"cornwall n.y.","","41.442234","-74.059815","The cornwall farmers market","NY","183 main street","organic baked goods cheese flowers eggs vegetables honey jams meat prepared-foods soap coffee fruits","","market","","12518"
"Troy","facebook.com/troywaterfrontfarmersmarket","42.732715","-73.691288","Troy Waterfront Farmers Market","NY","Riverfront Park","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms pet food tofu wild","","market","http://troymarket.org","12180"
"Utica","","43.096382","-75.225983","Utica Farmers Market","NY","Chancellor Park, Elizabeth St.","baked goods eggs vegetables honey jams maple fruits","","market","http://www.CityofUtica.com","13501"
"Voorheesville","https://www.facebook.com/VoorheesvilleFarmersMarket","42.649656","-73.930027","Voorheesville Farmers Market","NY","68 Maple Ave.","baked goods flowers eggs herbs vegetables honey maple plants prepared-foods soap coffee fruits","","market","","12186"
"Waterloo","https://www.facebook.com/rotaryfarmarket","42.903737","-76.865814","Waterloo Rotary Farm Market","NY","22 Locust Street","baked goods cheese crafts flowers eggs vegetables honey jams maple coffee fruits","","market","","13165"
"Webster","https://www.facebook.com/pages/Websters-Joe-Obbie-Farmers-Market-Inc/271407932889827","43.212229","-77.452948","Webster's Joe Obbie Farmers' Market, Inc.","NY","1028 Ridge Road, Webster Towne Center","baked goods crafts flowers eggs vegetables honey jams maple meat plants fruits juices","","market","http://www.webstersjoeobbiefarmersmarketinc.org","14580"
"Village of Highland Falls","https://www.facebook.com/pages/WestPointTownofHighlandsFarmersMarket","41.36957","-73.96631","West Point-Town of Highlands Farmers Market","NY","Main street","organic baked goods cheese crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap fruits","","market","","10928"
"Woodstock","https://www.facebook.com/woodstockfarmfestival/","42.040522","-74.117834","Woodstock Farm Festival","NY","6 Maple Lane","organic baked goods flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits mushrooms","","market","https://www.woodstockfarmfestival.org/","12498"
"Penn Yan","https://www.facebook.com/PennYan.Farmers.Market","42.661345","-77.053889","Yates County Cooperative Farm and Craft Market (Penn Yan Market)","NY","Main Street, North of Elm Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits","","market","https://www.facebook.com/PennYan.Farmers.Market","14527"
