"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Cincinnati","lewfm","39.1587027","-84.6172030","Lettuce Eat Well Farmers' Market","OH","4040 Harrison Ave","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap beans fruits grains pet food","","market","http://www.lewfm.org","45211"
"Loveland","https://www.facebook.com/LovelandFarmersMarket","39.2663880","-84.2599240","Loveland Farmers Market","OH","205 Broadway Street","organic baked goods cheese flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits juices mushrooms pet food","","market","http://www.lovelandfm.com","45140"
"Wadsworth","https://www.facebook.com/MainStreetWadsworthFarmersMarket/","41.028681","-81.732318","Main Street Wadsworth Farmers Market","OH","151 Main Street","baked goods cheese crafts flowers herbs vegetables honey jams maple meat plants trees coffee fruits pet food","","market","","44281"
"Marion ","Marion Ohio Market","40.593304","-83.122972","Marion Ohio Market","OH","Main and Church ","baked goods crafts eggs vegetables honey jams maple prepared-foods soap fruits","","market","","43302"
"Whitehall","@CityofWhiehall","39.974230","-82.875408","Market on the Green","OH","105 Norton Park Drive","baked goods cheese flowers eggs herbs vegetables honey jams maple soap fruits grains mushrooms","","market","https://whitehall-oh.us/581/Market-on-the-Green","43213"
"medina","medina farmers market","41.134636","-81.869513","Medina Square Farmers Market","OH","39 public square, suite 305","organic baked goods cheese flowers eggs herbs vegetables honey maple meat nuts prepared-foods soap coffee fruits juices","","market","http://www.medinafarmersmarket.com","44256"
"Pomeroy","www.facebook.com/meigscountyfarmersmarket","39.026596","-82.034026","Meigs County Farmers' Market","OH","PO Box 702","organic baked goods crafts flowers eggs herbs vegetables honey jams plants soap coffee fruits","","market","http://www.meigscountyfarmersmarket.com","45769"
"McConnelsville","Morgan County Farmers Market","39.648855","-81.853276","Morgan County Farmers Market","OH","Intersection Main and Kennebec","baked goods crafts vegetables plants fruits","","market","http://morgan.osu.edu","43756"
"New Albany","https://www.facebook.com/nafarmersmarket","40.081412","-82.815383","New Albany Farmers Market","OH","200 Market Street (outdoor); 150 West Main Street (indoor)","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","http://www.healthynewalbany.org/farmers-market","43054"
"New Albany","https://www.facebook.com/nafarmersmarket","40.081380","-82.815420","New Albany Farmers Market","OH","Market Square, Market St.","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","n/a","market","https://healthynewalbany.org/farmers-market/","43054"
"North Canton","https://www.facebook.com/NorthCantonFarmersMarket/","40.892548","-81.409572","North Canton Farmers' Market","OH","1447 North Main Street","baked goods cheese crafts eggs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits grains mushrooms pet food","","market","http://www.NCantonFarmersMarket.com","44720"
"North Canton","https://www.facebook.com/NorthCantonFarmersMarket/","40.875871","-81.417769","North Canton Farmers' Market","OH","1000 West Maple St","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits mushrooms pet food","","market","http://www.NCantonFarmersMarket.com","44720"
" Mansfield ","www.facebook.com/nefm2014/","40.7703620","-82.5247140","North End Farmers Market","OH","417 Blust Ave.","organic baked goods cheese crafts flowers herbs vegetables honey jams maple meat soap fruits juices","twitter.com/necic","market","http://www.necic-ohio.org","44903"
"Mansfield","North End Farmers Market","40.766123","-82.523336","North End Farmers Market","OH","311 Bowman St.","baked goods cheese vegetables honey jams poultry fruits","","market","http://necic-ohio.org","44903"
"Columbus","https://www.facebook.com/NorthMarket/","39.9718961","-83.0043304","North Market Farmers' Market","OH","59 Spruce Street","baked goods flowers eggs vegetables honey jams maple plants soap fruits mushrooms","https://twitter.com/NorthMarket","market","http://northmarket.com","43215"
"Cincinnati ","https://www.facebook.com/CinciNorthsideFarmersMarket","39.163947","-84.539984","Northside Farmers Market","OH","4222 Hamilton Ave","baked goods flowers eggs herbs vegetables honey maple meat plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.northsidefm.org","45223"
"Bellaire","Ohio Valley Farmers' Market","40.014375","-80.742120","Ohio Valley Farmers' Market","OH","3200 Union St","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap coffee fruits pet food","OV Farmers Market @ovfarmersmarket","market","http://www.ovfarmersmarket.org","43906"
"St. Clairsville ","Ohio Valley Farmers' Market","40.069884","-80.865892","Ohio Valley Farmers' Market","OH","67800 Mall Rd","baked goods cheese crafts eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits pet food","OV Farmers Market @ovfarmersmarket","market","http://www.ovfarmersmarket.org","43950"
"Pickerington","https://www.facebook.com/oldepickeringtonfarmersmarket","39.886238","-82.754217","Olde Pickerington Farmers' Market","OH","89 N Center St ","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices mushrooms pet food","https://twitter.com/pickfarmers","market","https://www.pickeringtonvillage.com/farmers-market","43147"
"Oxford","oxford farmers market","39.510915","-84.741544","Oxford Farmers Market","OH","E. Park Place","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food","","market","http://www.oxfordfarmersmarket.com","45056"
"Galloway","","39.9695356","-83.009303","Prairie Township Farmer's Market","OH","5955 W. Broad Street","baked goods eggs vegetables honey jams maple poultry coffee fruits juices","","market","http://oh-prairietownship2.civicplus.com/219/Farmers-Market","43119"
"Columbus ","https://m.facebook.com/saintmaryfarmersmarketgv/","39.948137","-82.994617","Saint Mary Farmers Market","OH","700 s third st","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat poultry soap coffee fruits juices pet food","","market","","43206"
"Saint Paris","SaintParis FarmersMarket","40.127699","-83.959772","SaintParis FarmersMarket","OH","135 W. Main St","baked goods cheese crafts vegetables honey maple plants fruits","","market","","43072"
"Columbus","https://www.facebook.com/Southeastfarmersgrowers43232/","39.924927","-82.847372","SE Columbus Farmer's & Grower's Market","OH","5081 Carbondale Drive","baked goods crafts herbs vegetables honey jams soap fruits mushrooms","","market","","43232"
"Dayton ","https://www.facebook.com/Shiloh-Farmers-Market-508150235911225/","39.819046","-84.235026","Shiloh Farmers' Market","OH","5300 Philadelphia Dr.","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices mushrooms","","market","http://www.shilohfarmersmarket.com/","45415"
"Stow","@StowCommunityFarmersMarket","41.168794","-81.452156","Stow Community Farmers Market","OH","1567 Pilgrim Drive","baked goods crafts eggs herbs vegetables honey jams maple meat plants prepared-foods soap trees coffee fruits pet food","","market","http://www.stowfarmersmarket.com","44224"
"Akron","https://www.facebook.com/LetsGrowAkron/","41.058965","-81.542318","Summit Lake Neighborhood Farmers' Market","OH","380 W. Crosier St.","organic baked goods crafts flowers vegetables honey jams soap coffee beans fruits","letsgrowakron","market","http://www.letsgrowakron.org","44311"
"Fairfield","http://bit.ly/thefairfieldfarmersmarket","39.334042","-84.563916","The Fairfield Farmers Market","OH","411 Wessel Drive","baked goods cheese crafts eggs herbs vegetables honey jams poultry soap wine coffee fruits juices mushrooms pet food","","market","","45014"
"Cleveland","https://www.facebook.com/search/top?q=tremont%20farmers%27%20market","41.479328","-81.690301","Tremont Farmers Market","OH","1200 Startkweather Ave","baked goods cheese crafts flowers eggs herbs vegetables honey jams plants poultry prepared-foods soap coffee beans fruits grains","","market","https://experiencetremont.com/featured-events/farmers-market/","44113"
"Upper Arlington","","40.013849","-83.066903","Upper Arlington Farmers Market","OH","2850 Tremont Rd","organic baked goods flowers eggs seafood vegetables honey jams meat plants poultry coffee fruits","","market","http://www.getfreshmarkets.org","43221"
"Westerville","https://www.facebook.com/MarketWednesday/","40.127570","-82.932051","Uptown Westerville Farmers' Market","OH","62 N. State St.","baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry fruits","https://twitter.com/marketwednesday","market","https://www.marketwednesday.com/","43081"
"Cleveland ","https://www.facebook.com/VillageMarketSlavicVillage/","41.455724","-81.654595","Village Market- Slavic Village","OH","5106 Fleet Ave","baked goods herbs vegetables honey jams plants fruits","","market","http://slavicvillage.org/villagemarket","44105"
"Westerville","Westerville Saturday Farmers Market","40.123435","-82.913324","Westerville Saturday Farmers Market","OH","21 South State Street","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits grains juices mushrooms pet food wild","","market","http://www.UptownWestervilleInc.com","43081"
"Columbus"," https://www.facebook.com/WestgateFarmersMarket/","39.954491","-83.078781","Westgate Farmers Market","OH","2925 W. Broad Street","baked goods crafts flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.westgatefarmersmarket.com","43204"
