"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Vienna","https://www.facebook.com/CentralFarmMarkets/","38.915538","-77.264712","NOVA Central Farm Market","VA","543 Beulah Road","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits grains mushrooms wild","@CentralFarmMkts","market","http://centralfarmmarkets.com","22180"
"Oakton","https://www.facebook.com/events/344006939558658/","38.889444","-77.302226","Oak Marr","VA","3200 Jermantown Road","baked goods cheese flowers eggs herbs vegetables honey jams meat plants prepared-foods fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/oak-marr","22124"
"Prince George","https://www.facebook.com/PrinceGeorgeFarmersMarket/","37.224538","-77.287343","Prince George Farmers Market","VA","6605 Courts Drive","baked goods cheese crafts flowers eggs vegetables honey jams maple nuts plants prepared-foods soap coffee fruits mushrooms pet food wild","","market","https://www.princegeorgecountyva.gov/farmersmarket/index.php","23875"
"Purcellville","https://www.facebook.com/PurcellvilleFarmersMarket/","39.136603","-77.703843","Purcellville Farmers' Market","VA","717 E Main Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap coffee fruits juices pet food","","market","https://www.purcellvillefarmersmarket.com/","20132"
"Reston ","https://www.facebook.com/events/2109984659095016/","38.948449","-77.342215","Reston ","VA","1609 Washington Plaza","baked goods cheese flowers eggs seafood vegetables honey jams meat nuts plants prepared-foods fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/reston","20190"
"Petersburg ","www.facebook.com/riverstreetfarmersmarket","37.233787","-77.403730","River Street Market","VA","30 River Street","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food wild","@rsmpetersburg","market","http://www.riverstreetmarket.com","23803"
"Ruther Glen","https://www.facebook.com/groups/586850535001520","38.016661","-77.518506","RT 639 Farmers Market","VA","7278 Ladysmith Road, ","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts prepared-foods coffee fruits pet food","","market","","22546"
"Afton","","37.7874422","-78.886752","RVCC Winter Market","VA","Rockfish School Lane","baked goods cheese crafts flowers eggs herbs vegetables jams meat plants poultry prepared-foods soap fruits mushrooms","","market","","22920"
"Salem","https://www.facebook.com/SalemVaMarket","37.292997","-80.058606","Salem Farmers Market","VA","3 East Main Street","baked goods flowers eggs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","https://twitter.com/SalemVaMarket","market","http://market.salemva.gov","24153"
"South Hill","https://www.facebook.com/southhillfarmersmarket","36.7244013","-78.1301422","South Hill Farmers Market","VA","105 W. Danville Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees beans fruits grains mushrooms pet food wild","","market","http://www.southhillva.org","23970"
"Hillsville","https://www.facebook.com/swvafarmersmarket","36.742228","-80.772836","Southwest Virginia Farmers' Market","VA","497 Farmers Market Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple nuts plants prepared-foods soap beans fruits grains juices","","market","http://www.swvafarmersmarket.org/","24343"
"Spotsylvania","https://www.facebook.com/SpotsyFarmersMarket/","38.219747","-77.495899","Spotsylvania Farmers Market - Spotsylvania Regional Medical Center","VA","4600 Spotsylvania Parkway","baked goods eggs herbs vegetables jams meat plants prepared-foods fruits pet food","@SpotsyFarmMkt","market","https://www.spotsylvaniafarmersmarket.com/","22407"
"Fredericksburg","https://www.facebook.com/SpotsyFarmersMarket/","38.290380","-77.563047","Spotsylvania Farmers Market - VDOT Commuter Parking Lot","VA","12150 Gordon Road","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food wild","@spotsyfarmmkt","market","http://www.spotsylvaniafarmersmarket.com","22407"
"Fredericksburg","https://www.facebook.com/SpotsyFarmersMarket/","38.289909","-77.559528","Spotsylvania Farmers Market - VDOT Commuter Parking Lot","VA","12150 Gordon Road","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits mushrooms pet food","@spotsyfarmmkt","market","http://SpotsylvaniaFarmersMarket.com","22170"
"Suffolk","https://www.facebook.com/SuffolkFarmersMarketVirginia/","36.737572","-76.581989","Suffolk Farmers' Market","VA","524 N. Main Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits mushrooms","","market","http://www.suffolkvafarmersmarket.com/","23434"
"Charlottesville","Albemarle farmersmarket","38.126837","-78.445556","The Albemarle Farmers Market","VA","Towncenter lane","baked goods crafts flowers eggs herbs vegetables jams plants coffee fruits","","market","http://Www.facebook.com/albemarlefarmersmarket","22911"
"Amherst","https://www.facebook.com/The-Market-at-Second-Stage-994201827398686","37.583162","-79.048809","The Market at Second Stage","VA","194 Second St.","baked goods crafts eggs herbs vegetables honey jams meat nuts poultry prepared-foods soap coffee fruits grains juices pet food wild","","market","https://secondstageamherst.org/markets","24521"
"Hillsville","www.facebook.com/townofhillsvillefarmersmarket/","36.766222","-80.736200","Town of Hillsville Farmers Market","VA","410 N. Main Street","baked goods crafts flowers eggs seafood herbs vegetables jams plants prepared-foods fruits pet food","","market","https://hillsvillefarmersm.wixsite.com/mysite ","24343"
" Annandale ","https://www.facebook.com/events/420079218795888/","38.832801","-77.196229","Wakefield ","VA","8100 Braddock Road ","baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/wakefield","22003"
"Waynesboro","https://www.facebook.com/WboroFM/","38.068559","-78.885734","Waynesboro Farmers Market","VA","215 McElroy St.","baked goods cheese flowers eggs herbs vegetables jams meat plants poultry soap coffee fruits grains mushrooms","","market","https://www.projectgrows.org","22980"
"Roanoke","https://www.facebook.com/WestEndCommunityMarket/","37.27783","-79.958472","West End Farmers Market","VA","1210 Patterson Ave. SW","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food tofu wild","http://twitter.com/leap4local","market","http://leapforlocalfood.org/westend","24016"
"Williamsburg","www.facebook.com/williamsburgFM","37.269293","-76.706717","Williamsburg Farmers Market","VA","401 W. Francis Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits juices mushrooms wild","","market","http://www.williamsburgfarmersmarket.com","23185"
"Wise ","https://www.facebook.com/WiseSpecialEvents","36.9768742","-82.5782570","Wise Farmers' Market","VA","309 E. Main Street","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits","","market","http://www.townofwise.net","24293"
"Wytheville ","Wytheville Farmers Market","36.9486397","-81.0833677","Wytheville Farmers Market","VA","210 W. Spring Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits","","market","http://www.wythevillefarmersmarket.com","24368"
